A0A345ARL4|label=PF13479.12-281-483|priority=2600	A0A345ARL4|label=PF13479.12-281-483|priority=2600
A0A851LN36|label=PF01073.25-1-250|priority=4357	A0A7L1V2V8|label=PF01073.25-12-282|priority=4349
A0A851LN36|label=PF01073.25-1-250|priority=4357	A0A8C9JFT2|label=PF01073.25-12-284|priority=723
A0A851LN36|label=PF01073.25-1-250|priority=4357	A0A3N2DQ15|label=PF01073.25-17-282|priority=705
A0A0R0HC40|label=PF01073.25-16-288|priority=4359	A0A0R0HC40|label=PF01073.25-16-288|priority=4359
A0A0R0HC40|label=PF01073.25-16-288|priority=4359	A0A8K0H617|label=PF01073.25-9-285|priority=4342
A0A0R0HC40|label=PF01073.25-16-288|priority=4359	A0A2K1KJE3|label=PF01073.25-9-287|priority=4352
A0A1I6T5H7|label=PF06725.17-244-315|priority=4360	A0A1I6T5H7|label=PF06725.17-244-315|priority=4360
A0A1I6T5H7|label=PF06725.17-244-315|priority=4360	A0A386TI44|label=PF06725.17-245-316|priority=4374
A0A1I6T5H7|label=PF06725.17-244-315|priority=4360	A0A0M4D022|label=PF06725.17-311-385|priority=4371
A0A1I6T5H7|label=PF06725.17-244-315|priority=4360	N6Y4R9|label=PF06725.17-264-338|priority=737
A0A1I6T5H7|label=PF06725.17-244-315|priority=4360	A0A1G5DY89|label=PF06725.17-311-385|priority=4372
A0A1I6T5H7|label=PF06725.17-244-315|priority=4360	A0A369QC22|label=PF06725.17-327-397|priority=4364
A0A1I6T5H7|label=PF06725.17-244-315|priority=4360	G6YHU3|label=PF06725.17-282-358|priority=726
A0A1I6T5H7|label=PF06725.17-244-315|priority=4360	A0A6J4FPU8|label=PF06725.17-304-377|priority=4366
A0A1I6T5H7|label=PF06725.17-244-315|priority=4360	A0A1V1V336|label=PF06725.17-300-377|priority=4375
A0A1I6T5H7|label=PF06725.17-244-315|priority=4360	A0A924E6V3|label=PF06725.17-337-409|priority=4377
A0A1I3ZKX7|label=PF06725.17-116-178|priority=4362	A0A1I3ZKX7|label=PF06725.17-116-178|priority=4362
A0A1I3ZKX7|label=PF06725.17-116-178|priority=4362	A0A0Q7JCI6|label=PF06725.17-130-192|priority=4368
U5QSC3|label=PF06725.17-273-345|priority=4365	U5QSC3|label=PF06725.17-273-345|priority=4365
U5QSC3|label=PF06725.17-273-345|priority=4365	Q7NCS6|label=PF06725.17-275-347|priority=725
U5QSC3|label=PF06725.17-273-345|priority=4365	A0A926W6L0|label=PF06725.17-297-378|priority=742
U5QSC3|label=PF06725.17-273-345|priority=4365	A0A2T1ETU5|label=PF06725.17-324-405|priority=740
A0A7X9R7K9|label=PF06725.17-135-196|priority=4367	A0A7X9R7K9|label=PF06725.17-135-196|priority=4367
A0A7X9R7K9|label=PF06725.17-135-196|priority=4367	A0A443INV7|label=PF06725.17-138-199|priority=731
A0A4Y1WD28|label=PF06725.17-115-177|priority=4370	A0A4Y1WD28|label=PF06725.17-115-177|priority=4370
A0A7G9URS3|label=PF06725.17-152-216|priority=4373	A0A7G9URS3|label=PF06725.17-152-216|priority=4373
S0KTK1|label=PF06725.17-152-213|priority=4376	S0KTK1|label=PF06725.17-152-213|priority=4376
S0KTK1|label=PF06725.17-152-213|priority=4376	A0A559JFW6|label=PF06725.17-144-215|priority=4369
S0KTK1|label=PF06725.17-152-213|priority=4376	A0A1I0DIJ4|label=PF06725.17-156-227|priority=4361
A0A942LZ12|label=PF06725.17-115-198|priority=4378	A0A942LZ12|label=PF06725.17-115-198|priority=4378
A0A2U1S6N5|label=PF02829.19-217-319|priority=4382	A0A2U1S6N5|label=PF02829.19-217-319|priority=4382
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A1G6K6V8|label=PF02829.19-69-163|priority=4390
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A3D8TTJ8|label=PF02829.19-74-170|priority=751
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	I2F2T2|label=PF02829.19-71-168|priority=753
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	D2Z6X0|label=PF02829.19-72-168|priority=761
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A6M0Q5X8|label=PF02829.19-78-174|priority=758
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A6A8DCJ8|label=PF02829.19-80-176|priority=748
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A6B3TQH4|label=PF02829.19-80-176|priority=4391
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A4S4C2B9|label=PF02829.19-80-176|priority=760
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	R7R0E8|label=PF02829.19-70-166|priority=4383
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A1I5YNB8|label=PF02829.19-70-166|priority=4387
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A845QU18|label=PF02829.19-72-169|priority=4388
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A917RVY0|label=PF02829.19-81-177|priority=744
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	N9WBW1|label=PF02829.19-71-167|priority=747
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A2T0ATY9|label=PF02829.19-70-167|priority=752
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	U2CP23|label=PF02829.19-72-168|priority=750
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A151AK93|label=PF02829.19-72-168|priority=4397
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A099S3E2|label=PF02829.19-72-168|priority=4386
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A8T4JYB9|label=PF02829.19-74-170|priority=755
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	R6QTK6|label=PF02829.19-72-167|priority=754
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A098EL90|label=PF02829.19-76-172|priority=756
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A0R2N0G5|label=PF02829.19-71-167|priority=757
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	R2RXX4|label=PF02829.19-73-169|priority=763
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	K8EFK6|label=PF02829.19-73-169|priority=4389
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A239TA05|label=PF02829.19-73-171|priority=4384
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	I8TZJ0|label=PF02829.19-73-169|priority=4395
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	E3PTB8|label=PF02829.19-72-169|priority=4396
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A0V8JBD3|label=PF02829.19-74-170|priority=4393
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A4R2PDR6|label=PF02829.19-79-175|priority=4392
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A1G8N453|label=PF02829.19-78-174|priority=745
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A841PZG7|label=PF02829.19-80-176|priority=4385
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	Q03AX9|label=PF02829.19-70-166|priority=749
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	C7H689|label=PF02829.19-71-168|priority=4394
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A1W6WF22|label=PF02829.19-71-167|priority=746
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A0R2H9M7|label=PF02829.19-70-166|priority=4381
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A1Y4CH45|label=PF02829.19-72-168|priority=759
A0A1G6K6V8|label=PF02829.19-69-163|priority=4390	A0A6S6XA66|label=PF02829.19-71-168|priority=4380
A0A517TY25|label=PF06439.18-57-289|priority=4501	A0A517TY25|label=PF06439.18-57-289|priority=4501
A0A8J3HZP4|label=PF06439.18-212-378|priority=4506	A0A8J3HZP4|label=PF06439.18-212-378|priority=4506
A0A4Q2UQA4|label=PF06439.18-41-252|priority=4507	A0A4Q2UQA4|label=PF06439.18-41-252|priority=4507
A0A917HBX2|label=PF06439.18-29-232|priority=4508	A0A917HBX2|label=PF06439.18-29-232|priority=4508
A0A917HBX2|label=PF06439.18-29-232|priority=4508	A0A563U322|label=PF06439.18-29-232|priority=873
A0A917HBX2|label=PF06439.18-29-232|priority=4508	A0A7W9W8N5|label=PF06439.18-16-206|priority=4502
A0A917HBX2|label=PF06439.18-29-232|priority=4508	A0A6M1EBG2|label=PF06439.18-52-264|priority=4503
A0A0E9MYI1|label=PF06439.18-51-281|priority=4510	A0A0E9MYI1|label=PF06439.18-51-281|priority=4510
A0A518DUE5|label=PF06439.18-33-217|priority=4511	A0A518DUE5|label=PF06439.18-33-217|priority=4511
A0A8H4CIX7|label=PF06439.18-328-502|priority=4512	A0A8H4CIX7|label=PF06439.18-328-502|priority=4512
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A177TDZ2|label=PF16121.10-212-259|priority=4526
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	M5G4W6|label=PF16121.10-194-241|priority=893
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A0W0F4J0|label=PF16121.10-218-265|priority=898
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A6A6Y8T6|label=PF16121.10-212-258|priority=4519
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	G8ZSM5|label=PF16121.10-212-259|priority=4522
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A2I2YFC9|label=PF16121.10-210-257|priority=896
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A0S4JC93|label=PF16121.10-209-257|priority=885
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A177WS02|label=PF16121.10-243-290|priority=897
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A8D0GNL7|label=PF16121.10-212-259|priority=883
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A1X2GH09|label=PF16121.10-212-259|priority=886
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A1B8CR84|label=PF16121.10-212-258|priority=890
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A7L2IS31|label=PF16121.10-211-258|priority=891
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A8X7YEB6|label=PF16121.10-291-338|priority=895
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A428R6V8|label=PF16121.10-212-258|priority=899
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A369SGI6|label=PF16121.10-186-233|priority=4514
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A813LKG1|label=PF16121.10-212-258|priority=4515
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A015JPT1|label=PF16121.10-194-241|priority=4520
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A2K5R903|label=PF16121.10-212-259|priority=4524
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A835W3U8|label=PF16121.10-212-259|priority=4527
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A8C3YI87|label=PF16121.10-212-259|priority=4528
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	S3CGD2|label=PF16121.10-212-258|priority=4529
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	G0P4D6|label=PF16121.10-211-258|priority=4530
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A7K4R1L2|label=PF16121.10-211-258|priority=4531
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A6P3RHY4|label=PF16121.10-212-259|priority=4533
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A286XEX5|label=PF16121.10-187-233|priority=884
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A2K6DIW6|label=PF16121.10-206-253|priority=887
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	L0PCG4|label=PF16121.10-210-257|priority=888
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A833VY72|label=PF16121.10-212-259|priority=901
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A6J0KY21|label=PF16121.10-212-259|priority=889
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A6P5T4P7|label=PF16121.10-212-259|priority=892
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A2U9B0B3|label=PF16121.10-258-280|priority=900
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A452YYL7|label=PF16121.10-212-259|priority=4517
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A7J9LCK9|label=PF16121.10-194-241|priority=4518
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A2R6QZ39|label=PF16121.10-211-258|priority=4523
A0A177TDZ2|label=PF16121.10-212-259|priority=4526	A0A437AQX0|label=PF16121.10-212-257|priority=4516
A0A914X8U2|label=PF16121.10-121-169|priority=4532	A0A914X8U2|label=PF16121.10-121-169|priority=4532
A0A914X8U2|label=PF16121.10-121-169|priority=4532	A0A7J9F983|label=PF16121.10-148-195|priority=4525
A0A914X8U2|label=PF16121.10-121-169|priority=4532	A0A445G8F7|label=PF16121.10-123-164|priority=4521
C5K8U5|label=PF16122.10-150-225|priority=4544	C5K8U5|label=PF16122.10-150-225|priority=4544
C5K8U5|label=PF16122.10-150-225|priority=4544	A0A2R8ZWS6|label=PF16122.10-117-208|priority=908
C5K8U5|label=PF16122.10-150-225|priority=4544	A0A2K5VBJ2|label=PF16122.10-110-203|priority=4536
C5K8U5|label=PF16122.10-150-225|priority=4544	A0A8C8ZXZ8|label=PF16122.10-110-203|priority=4545
C5K8U5|label=PF16122.10-150-225|priority=4544	A0A7L3MYY0|label=PF16122.10-119-213|priority=4542
C5K8U5|label=PF16122.10-150-225|priority=4544	A0A1X2I681|label=PF16122.10-202-276|priority=4537
C5K8U5|label=PF16122.10-150-225|priority=4544	A0A914CF13|label=PF16122.10-163-243|priority=4553
C5K8U5|label=PF16122.10-150-225|priority=4544	A0A915J4C8|label=PF16122.10-206-288|priority=915
A0A8J6KZI8|label=PF16122.10-26-82|priority=4551	A0A8J6KZI8|label=PF16122.10-26-82|priority=4551
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A4T0WUE9|label=PF17947.6-339-412|priority=4569
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A1Q2YBR2|label=PF17947.6-339-412|priority=924
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A2P7YYM8|label=PF17947.6-340-415|priority=937
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	C5M8F6|label=PF17947.6-339-414|priority=4558
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A2V1ASW4|label=PF17947.6-340-415|priority=4559
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	E1ZGT6|label=PF17947.6-280-354|priority=926
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A7J7Q1N5|label=PF17947.6-337-417|priority=920
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A1Y2H114|label=PF17947.6-325-400|priority=928
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	J7RAM1|label=PF17947.6-336-411|priority=929
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	G8ZQ50|label=PF17947.6-336-411|priority=921
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A7TGN4|label=PF17947.6-336-411|priority=938
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A1G4K4V9|label=PF17947.6-336-411|priority=4562
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	W0T8S6|label=PF17947.6-336-411|priority=4563
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A1G4MF72|label=PF17947.6-336-411|priority=4571
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A899GBH5|label=PF17947.6-348-423|priority=4565
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A6R2Y5|label=PF17947.6-353-430|priority=4554
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A6M4B989|label=PF17947.6-340-417|priority=919
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	F0XCL2|label=PF17947.6-340-417|priority=925
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	U1HVH5|label=PF17947.6-353-430|priority=931
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A1J7JW87|label=PF17947.6-342-419|priority=932
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A656KFI7|label=PF17947.6-341-418|priority=934
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A8A3PGF7|label=PF17947.6-340-415|priority=935
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A4V6RQU3|label=PF17947.6-352-429|priority=4555
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A319EKA0|label=PF17947.6-352-429|priority=4557
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A1DCQ7|label=PF17947.6-352-429|priority=4560
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A8H6RFY9|label=PF17947.6-345-422|priority=4564
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A074YJQ8|label=PF17947.6-341-417|priority=4567
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	G1XRX3|label=PF17947.6-351-428|priority=930
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	S8BWG3|label=PF17947.6-350-427|priority=922
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A317SHL3|label=PF17947.6-353-429|priority=4556
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A1V6YJY2|label=PF17947.6-351-428|priority=4561
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	R7YP62|label=PF17947.6-357-435|priority=923
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A3M7NQ46|label=PF17947.6-354-431|priority=936
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A8E2EHW2|label=PF17947.6-356-434|priority=4570
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A5N6ZT15|label=PF17947.6-352-429|priority=4568
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	U7PZV1|label=PF17947.6-342-417|priority=4572
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A7D8Z7V3|label=PF17947.6-356-434|priority=927
A0A4T0WUE9|label=PF17947.6-339-412|priority=4569	A0A370TWG7|label=PF17947.6-357-435|priority=4566
A0A421JTK8|label=PF17947.6-339-414|priority=4573	A0A421JTK8|label=PF17947.6-339-414|priority=4573
A0A848KJC2|label=PF03061.28-119-195|priority=4574	A0A848KJC2|label=PF03061.28-119-195|priority=4574
A0A4U0W4K2|label=PF03061.28-83-165|priority=4575	A0A4U0W4K2|label=PF03061.28-83-165|priority=4575
A0A2K8VH62|label=PF03061.28-9-86|priority=4577	A0A2K8VH62|label=PF03061.28-9-86|priority=4577
A0A2K8VH62|label=PF03061.28-9-86|priority=4577	B8KVE0|label=PF03061.28-9-86|priority=4587
A0A2K8VH62|label=PF03061.28-9-86|priority=4577	A0A3D8HSP1|label=PF03061.28-24-99|priority=4578
A0A1L3JL65|label=PF03061.28-25-102|priority=4579	A0A1L3JL65|label=PF03061.28-25-102|priority=4579
A0A1L3JL65|label=PF03061.28-25-102|priority=4579	A0A1D9P9H7|label=PF03061.28-25-102|priority=947
A0A1L3JL65|label=PF03061.28-25-102|priority=4579	A0A369PZC9|label=PF03061.28-27-104|priority=955
A0A7J8N016|label=PF03061.28-59-136|priority=4581	A0A7J8N016|label=PF03061.28-59-136|priority=4581
A0A974XZS8|label=PF03061.28-50-127|priority=4582	A0A974XZS8|label=PF03061.28-50-127|priority=4582
A0A0N7J9X2|label=PF03061.28-22-108|priority=4583	A0A0N7J9X2|label=PF03061.28-22-108|priority=4583
A0A0N7J9X2|label=PF03061.28-22-108|priority=4583	A0A931H1R3|label=PF13279.12-14-134|priority=4601
A0A1G9WU03|label=PF03061.28-59-135|priority=4584	A0A1G9WU03|label=PF03061.28-59-135|priority=4584
A0A2H6AVZ0|label=PF03061.28-42-119|priority=4586	A0A2H6AVZ0|label=PF03061.28-42-119|priority=4586
A0A2H6AVZ0|label=PF03061.28-42-119|priority=4586	L0A1A5|label=PF03061.28-46-122|priority=4576
C1GY87|label=PF03061.28-206-295|priority=4589	C1GY87|label=PF03061.28-206-295|priority=4589
A0A1V2THP1|label=PF03061.28-49-123|priority=4590	A0A1V2THP1|label=PF03061.28-49-123|priority=4590
A0A178EXM5|label=PF03061.28-62-141|priority=4591	A0A178EXM5|label=PF03061.28-62-141|priority=4591
A0A2V1IJH8|label=PF13279.12-10-130|priority=4594	A0A2V1IJH8|label=PF13279.12-10-130|priority=4594
Q163K9|label=PF13279.12-47-166|priority=4595	Q163K9|label=PF13279.12-47-166|priority=4595
A0A0Q8EGG8|label=PF13279.12-11-140|priority=4597	A0A0Q8EGG8|label=PF13279.12-11-140|priority=4597
A0A0Q6EAL1|label=PF04476.19-10-224|priority=4701	A0A0Q6EAL1|label=PF04476.19-10-224|priority=4701
A0A0Q6EAL1|label=PF04476.19-10-224|priority=4701	A0A2P7S6V3|label=PF04476.19-4-219|priority=1068
A0A0Q6EAL1|label=PF04476.19-10-224|priority=4701	A0A2S9JQ26|label=PF04476.19-82-200|priority=4702
A0A0Q6EAL1|label=PF04476.19-10-224|priority=4701	A0A1H1KFM4|label=PF04476.19-4-224|priority=1058
A0A0Q6EAL1|label=PF04476.19-10-224|priority=4701	A0A1W2EER1|label=PF04476.19-4-218|priority=1061
A0A841CQE6|label=PF04476.19-18-191|priority=4705	A0A841CQE6|label=PF04476.19-18-191|priority=4705
A0A841CQE6|label=PF04476.19-18-191|priority=4705	A0A5Q0H2T1|label=PF04476.19-79-248|priority=1074
A0A6A7Y571|label=PF04476.19-155-265|priority=4707	A0A6A7Y571|label=PF04476.19-155-265|priority=4707
U2FWA8|label=PF17837.6-35-102|priority=4730	U2FWA8|label=PF17837.6-35-102|priority=4730
I1YF59|label=PF17837.6-43-109|priority=4733	I1YF59|label=PF17837.6-43-109|priority=4733
I1YF59|label=PF17837.6-43-109|priority=4733	A0A7W5EMW9|label=PF17837.6-43-109|priority=1104
A0A4Z1C336|label=PF17837.6-6-66|priority=4741	A0A4Z1C336|label=PF17837.6-6-66|priority=4741
A0A1S3MLQ2|label=PF05902.18-210-299|priority=4747	A0A1S3MLQ2|label=PF05902.18-210-299|priority=4747
A0A8B9YMU0|label=PF05902.18-601-659|priority=4748	A0A8B9YMU0|label=PF05902.18-601-659|priority=4748
A0A8B7SBU6|label=PF05902.18-1521-1614|priority=4751	A0A8B7SBU6|label=PF05902.18-1521-1614|priority=4751
A0A3P8YXL4|label=PF05902.18-922-1001|priority=4757	A0A3P8YXL4|label=PF05902.18-922-1001|priority=4757
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A6P3QEJ1|label=PF05902.18-988-1094|priority=4758
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A2K5I549|label=PF05902.18-758-864|priority=1117
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A8J1M560|label=PF05902.18-764-871|priority=4745
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A851PFV0|label=PF05902.18-763-855|priority=4746
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A852AWD0|label=PF05902.18-750-845|priority=4753
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A1U8CLX4|label=PF05902.18-651-745|priority=4754
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A8C5TND5|label=PF05902.18-794-900|priority=4750
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A4X2M8D1|label=PF05902.18-743-825|priority=4761
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A7J8HG29|label=PF05902.18-806-885|priority=1129
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A8C0LAD5|label=PF05902.18-697-803|priority=4763
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A3Q7T074|label=PF05902.18-854-960|priority=1130
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A6J2QMB9|label=PF05902.18-767-823|priority=4755
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A672Q4K8|label=PF05902.18-793-899|priority=4760
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A7L3BR19|label=PF05902.18-759-866|priority=4756
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A7L0DLH9|label=PF05902.18-759-866|priority=1131
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A8B9SE65|label=PF05902.18-748-855|priority=1121
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A7M4FH28|label=PF05902.18-693-800|priority=1122
A0A9J7ZLN2|label=PF05902.18-868-974|priority=4762	A0A7K5SHB3|label=PF05902.18-754-861|priority=1126
